target_radius,bloch_x,bloch_y,bloch_z,measured_radius,estimated_purity,radius_error,shots,timestamp
0.0,1.0,-0.028000000000000025,-0.030000000000000027,1.00084164581616,1.000842,1.00084164581616,1000,2025-11-15T21:13:13.290892
0.2,0.6000000000000001,0.026000000000000023,0.8240000000000001,1.0196332674054924,1.0198260000000001,0.8196332674054925,1000,2025-11-15T21:13:44.596165
0.4,0.16599999999999993,-0.02200000000000002,0.978,0.9922318277499468,0.992262,0.5922318277499468,1000,2025-11-15T21:14:12.936930
0.6,-0.20399999999999996,0.030000000000000027,0.982,1.0034141717157476,1.00342,0.40341417171574767,1000,2025-11-15T21:14:40.671785
0.8,-0.598,-0.006000000000000005,0.79,0.9908279366267385,0.9908700000000001,0.19082793662673847,1000,2025-11-15T21:15:08.632722
1.0,1.0,-0.038000000000000034,0.018000000000000016,1.0008836096170224,1.000884,0.000883609617022385,1000,2025-11-15T21:15:36.586367
