target_radius,bloch_x,bloch_y,bloch_z,measured_radius,estimated_purity,radius_error,shots,timestamp
0.0,1.0,0.038000000000000034,0.09000000000000008,1.0047606680200016,1.004772,1.0047606680200016,1000,2025-11-15T21:05:07.870353
0.2,0.6200000000000001,0.052000000000000046,0.804,1.0166218569359997,1.01676,0.8166218569359998,1000,2025-11-15T21:05:35.849509
0.4,0.19999999999999996,-0.018000000000000016,0.982,1.0023213057697615,1.0023239999999998,0.6023213057697615,1000,2025-11-15T21:06:03.869973
0.6,-0.20199999999999996,0.014000000000000012,0.98,1.00069975517135,1.0006999999999997,0.4006997551713499,1000,2025-11-15T21:06:31.416712
0.8,-0.628,-0.04200000000000004,0.8180000000000001,1.0321201480447904,1.032636,0.2321201480447903,1000,2025-11-15T21:06:59.176578
1.0,1.0,0.0040000000000000036,0.07000000000000006,1.0024549865205918,1.0024579999999998,0.0024549865205918397,1000,2025-11-15T21:07:27.363272
