angle_deg,angle_rad,direction,is_north,p0,p1,deviation,z_score,shots,timestamp
0.0,0.0,North,True,0.496,0.504,0.0040000000000000036,0.2529822128134706,1000,2025-11-15T21:11:37.502872
45.0,0.7853981633974483,NE,False,0.526,0.474,0.026000000000000023,1.6443843832875589,1000,2025-11-15T21:11:47.166408
90.0,1.5707963267948966,East,False,0.508,0.492,0.008000000000000007,0.5059644256269412,1000,2025-11-15T21:11:57.578217
135.0,2.356194490192345,SE,False,0.501,0.499,0.0010000000000000009,0.06324555320336765,1000,2025-11-15T21:12:07.106482
180.0,3.141592653589793,South,False,0.502,0.498,0.0020000000000000018,0.1264911064067353,1000,2025-11-15T21:12:16.768319
225.0,3.9269908169872414,SW,False,0.502,0.498,0.0020000000000000018,0.1264911064067353,1000,2025-11-15T21:12:25.883450
270.0,4.71238898038469,West,False,0.512,0.488,0.01200000000000001,0.7589466384404118,1000,2025-11-15T21:12:35.569284
315.0,5.497787143782138,NW,False,0.467,0.533,0.032999999999999974,2.0871032557111286,1000,2025-11-15T21:12:44.771342
